2022-12-06 14:58:31.7155||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18816:be330f61 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 14:58:31.7155||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18816:e6a443b1 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 14:58:34.4148||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:34.4148||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:34.4148||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:34.4148||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:39.4313||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:39.4313||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:39.4313||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:39.4313||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:44.4326||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:44.4326||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:44.4337||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:44.4337||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:49.4462||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:49.4462||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:49.4462||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:49.4462||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:54.4588||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:54.4588||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:54.4588||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:54.4588||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:59.4700||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:59.4700||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:58:59.4700||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:58:59.4700||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:59:01.7275||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18816:be330f61 heartbeat successfully sent 
2022-12-06 14:59:01.7275||DEBUG|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18816:e6a443b1 heartbeat successfully sent 
2022-12-06 14:59:01.7275||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18816:be330f61 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 14:59:01.7275||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:18816:e6a443b1 waiting for 00:00:30 delay before sending a heartbeat 
2022-12-06 14:59:02.7153||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'StatusTask' is being updated. RecurringJob: (Queue:default;Cron:*/59 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"UpdateStatusTask","ParameterTypes":"[]","Arguments":"[]"};CreatedAt:2022-12-06T07:56:31.4573641Z;NextExecution:2022-12-06T07:59:00.0000000Z;V:2), Changes: (LastExecution:2022-12-06T07:59:02.6813196Z;NextExecution:2022-12-06T08:00:00.0000000Z;LastJobId:1154), NextExecution: (12/6/2022 8:00:00 AM) 
2022-12-06 14:59:02.7451||TRACE|Hangfire.Server.RecurringJobScheduler|Recurring job 'EVMDaily' is being updated. RecurringJob: (CreatedAt:2022-12-06T07:56:31.5791310Z;NextExecution:2022-12-06T07:59:00.0000000Z;V:2;Queue:default;Cron:*/59 * * * *;TimeZoneId:SE Asia Standard Time;Job:{"Type":"TN.TNM.Api.RecurringJobs.RecurringJobsService, TN.TNM.Api, Version=2.0.0.0, Culture=neutral, PublicKeyToken=null","Method":"CalculatorProjectCostEveryDay","ParameterTypes":"[]","Arguments":"[]"}), Changes: (LastExecution:2022-12-06T07:59:02.7406588Z;NextExecution:2022-12-06T08:00:00.0000000Z;LastJobId:1155), NextExecution: (12/6/2022 8:00:00 AM) 
2022-12-06 14:59:02.7512||DEBUG|Hangfire.Server.RecurringJobScheduler|2 recurring job(s) processed by scheduler. 
2022-12-06 14:59:04.4784||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:59:04.4784||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... 
2022-12-06 14:59:04.4865||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:59:04.4865||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. 
2022-12-06 14:59:05.4471|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 14:59:05.4471|10403|INFO|Microsoft.EntityFrameworkCore.Infrastructure|Entity Framework Core 2.1.14-servicing-32113 initialized 'TenantContext' using provider 'Npgsql.EntityFrameworkCore.PostgreSQL' with options: None 
2022-12-06 14:59:05.6871|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (6ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT t."TenantId", t."Status", t."TenantHost", t."TenantMode", t."TenantName", t."UserNumber"
FROM "Tenants" AS t 
2022-12-06 14:59:05.6871|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (9ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."CategoryTypeId"
FROM "CategoryType" AS c
WHERE c."CategoryTypeCode" = 'DAT' 
2022-12-06 14:59:05.7349|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (12ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."CategoryId"
FROM "Category" AS c
WHERE c."CategoryTypeId" IN ('061d7e2b-044f-4bf7-b2a6-91872ec01120') AND (c."CategoryCode" <> 'DON') 
2022-12-06 14:59:05.7349|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."CategoryTypeId"
FROM "CategoryType" AS c
WHERE c."CategoryTypeCode" = 'TTCV' 
2022-12-06 14:59:05.7642|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (3ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."CategoryId", c."Active", c."CategoryCode", c."CategoryName", c."CategoryTypeId", c."CreatedById", c."CreatedDate", c."IsDefauld", c."IsEdit", c."SortOrder", c."TenantId", c."UpdatedById", c."UpdatedDate"
FROM "Category" AS c
WHERE c."CategoryTypeId" IN ('89b7ac7a-02b0-4d3d-9927-1036e52ccfea') 
2022-12-06 14:59:05.7642|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (9ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT t."TaskId", t."ActualEndTime", t."ActualHour", t."ActualStartTime", t."CompleteDate", t."CreateBy", t."CreateDate", t."Description", t."EstimateCost", t."EstimateHour", t."IncludeWeekend", t."IsSendMail", t."MilestonesId", t."ParentId", t."PlanEndTime", t."PlanStartTime", t."Priority", t."ProjectId", t."ProjectScopeId", t."SoLanMoLai", t."Status", t."TaskCode", t."TaskComplate", t."TaskName", t."TaskTypeId", t."TenantId", t."TimeType", t."UpdateBy", t."UpdateDate"
FROM "Task" AS t 
2022-12-06 14:59:05.8120|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (0ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."CategoryTypeId"
FROM "CategoryType" AS c
WHERE c."CategoryTypeCode" = 'TTCV' 
2022-12-06 14:59:05.8120|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."CategoryId", c."Active", c."CategoryCode", c."CategoryName", c."CategoryTypeId", c."CreatedById", c."CreatedDate", c."IsDefauld", c."IsEdit", c."SortOrder", c."TenantId", c."UpdatedById", c."UpdatedDate"
FROM "Category" AS c
WHERE c."CategoryTypeId" IN ('89b7ac7a-02b0-4d3d-9927-1036e52ccfea') AND (c."Active" = TRUE) 
2022-12-06 14:59:05.8607|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (15ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."ProjectId", c."ActualEndDate", c."ActualStartDate", c."BudgetNgayCong", c."BudgetUSD", c."BudgetVND", c."Butget", c."ButgetType", c."ContractId", c."CreateBy", c."CreateDate", c."CustomerId", c."Description", c."GiaBanTheoGio", c."IncludeWeekend", c."LastChangeActivityDate", c."NgayKyNghiemThu", c."Priority", c."ProjectCode", c."ProjectEndDate", c."ProjectManagerId", c."ProjectName", c."ProjectScope", c."ProjectSize", c."ProjectStartDate", c."ProjectStatus", c."ProjectStatusPlan", c."ProjectType", c."TenantId", c."UpdateBy", c."UpdateDate"
FROM "Project" AS c
WHERE c."ProjectStatus" IN ('e4819330-2ac8-4c02-bc75-49c0f0e8ef71', '94c81fd7-b831-44c2-93e8-4af3fc8d71b2', 'b29df9ae-f269-4c93-a831-95212e76fa41', '6b990673-9cf3-469e-8beb-be6fb38e870f', '4665eb87-e397-4d87-82fd-c50484830762') 
2022-12-06 14:59:05.8817|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (2ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT t."TaskId", t."ActualEndTime", t."ActualHour", t."ActualStartTime", t."CompleteDate", t."CreateBy", t."CreateDate", t."Description", t."EstimateCost", t."EstimateHour", t."IncludeWeekend", t."IsSendMail", t."MilestonesId", t."ParentId", t."PlanEndTime", t."PlanStartTime", t."Priority", t."ProjectId", t."ProjectScopeId", t."SoLanMoLai", t."Status", t."TaskCode", t."TaskComplate", t."TaskName", t."TaskTypeId", t."TenantId", t."TimeType", t."UpdateBy", t."UpdateDate"
FROM "Task" AS t 
2022-12-06 14:59:05.9143|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (10ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT e."EmployeeId", e."Active", e."BangCapCaoNhatDatDuocId", e."BienSo", e."BranchId", e."CapBacId", e."ChiPhiTheoGio", e."ChuyenNganhHoc", e."CodeMayChamCong", e."ContractEndDate", e."ContractType", e."CreatedById", e."CreatedDate", e."CustomerOrderId", e."DanToc", e."DeptCodeValue", e."DiaDiemLamviec", e."DiemTest", e."EmployeeCode", e."EmployeeMayChamCongId", e."EmployeeName", e."GradeTesting", e."HoTenTiengAnh", e."IsCashier", e."IsCustomer", e."IsManager", e."IsNhanSu", e."IsOrder", e."IsOverviewer", e."IsTakeCare", e."IsXacNhanTaiLieu", e."IsXuLyPhanHoi", e."KinhNghiemLamViec", e."KyNangTayNghes", e."LoaiChuyenNganhHoc", e."LoaiXe", e."MaSoThueCaNhan", e."MaTest", e."MucPhi", e."NgayNghiViec", e."NguoiYeuCauXacNhanId", e."NguonTuyenDungId", e."OrganizationId", e."PhuongThucTuyenDungId", e."PositionId", e."ProbationEndDate", e."ProbationStartDate", e."QuocTich", e."SoNgayDaNghiPhep", e."SoNgayPhepConLai", e."SoNguoiDangKyPhuThuoc", e."StartDateMayChamCong", e."StartedDate", e."SubCode1Value", e."SubCode2Value", e."TenMayChamCong", e."TenTruongHocCaoNhat", e."TenantId", e."ThangNopDangKyGiamTru", e."TomTatHocVan", e."TonGiao", e."TrainingStartDate", e."UpdatedById", e."UpdatedDate", e."ViTriLamViec"
FROM "Employee" AS e 
2022-12-06 14:59:06.0000|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (5ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT p."ProjectResourceId", p."Allowcation", p."ChiPhiTheoGio", p."CreateBy", p."CreateDate", p."EmployeeRole", p."EndTime", p."IncludeWeekend", p."IsCreateVendor", p."IsOverload", p."ObjectId", p."ProjectId", p."ResourceRole", p."ResourceType", p."StartTime", p."TenantId", p."UpdateBy", p."UpdateDate"
FROM "ProjectResource" AS p 
2022-12-06 14:59:06.0410|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT x."CategoryTypeId", x."Active", x."CategoryTypeCode", x."CategoryTypeName", x."CreatedById", x."CreatedDate", x."TenantId", x."UpdatedById", x."UpdatedDate"
FROM "CategoryType" AS x
WHERE x."CategoryTypeCode" = 'NCNL'
LIMIT 1 
2022-12-06 14:59:06.0639|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (1ms) [Parameters=[@__nguonLucTypeId_0='?' (DbType = Guid)], CommandType='Text', CommandTimeout='30']
SELECT x."CategoryId", x."Active", x."CategoryCode", x."CategoryName", x."CategoryTypeId", x."CreatedById", x."CreatedDate", x."IsDefauld", x."IsEdit", x."SortOrder", x."TenantId", x."UpdatedById", x."UpdatedDate"
FROM "Category" AS x
WHERE (x."CategoryCode" = 'NB') AND (x."CategoryTypeId" = @__nguonLucTypeId_0)
LIMIT 1 
2022-12-06 14:59:06.0776|20101|INFO|Microsoft.EntityFrameworkCore.Database.Command|Executed DbCommand (18ms) [Parameters=[@p0='?' (DbType = Guid), @p1='?' (DbType = Boolean), @p2='?' (DbType = Guid), @p3='?' (DbType = DateTime), @p4='?', @p5='?' (Size = 200), @p6='?' (DbType = Guid), @p7='?' (DbType = Int32), @p8='?' (Size = 15), @p9='?' (DbType = Guid), @p10='?' (Size = 3), @p11='?' (DbType = Guid), @p12='?' (DbType = DateTime)], CommandType='Text', CommandTimeout='30']
INSERT INTO "Note" ("NoteId", "Active", "CreatedById", "CreatedDate", "Description", "NoteTitle", "ObjectId", "ObjectNumber", "ObjectType", "TenantId", "Type", "UpdatedById", "UpdatedDate")
VALUES (@p0, @p1, @p2, @p3, @p4, @p5, @p6, @p7, @p8, @p9, @p10, @p11, @p12); 
2022-12-06 14:59:06.1611|20102|ERROR|Microsoft.EntityFrameworkCore.Database.Command|Failed executing DbCommand (7ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT c."ProjectCostReportId", c."Ac", c."Active", c."Date", c."Ev", c."ProjectId", c."Pv"
FROM "ProjectCostReport" AS c
WHERE (DATE_TRUNC('day', c."Date") = DATE_TRUNC('day', NOW())) AND c."ProjectId" IN ('dba03ce1-0736-4fa4-9931-017ef190d581', '5e64d11f-7cdf-4bfa-b2d4-0203fb30aa87', 'b22365c2-a811-4bdb-8c69-02aa4ee1d9c0', '73913bf2-a7b9-418c-8661-03e7e113564b', '6966c399-0691-495a-a526-046f708c6367', '2eb71fd5-c729-4909-b58c-0927696f789e', 'f421fcdb-1cd7-4121-81dd-0a57f21297a9', '4dfaf39e-95f3-4d92-bfe8-0b4a3b3a7c41', '94e6d8da-376b-4440-9d53-0c7362b4c82e', 'c87a5990-bb91-40fb-b0e3-0fc189b20d96', 'b4f712a7-0b8b-4a19-a334-1612225f4178', 'e01179f5-0e97-4c97-b47d-165aa52c3542', 'cc34920f-c505-45f3-bf38-1cba837336dd', 'd55725ea-8a82-46c4-acaf-25855c7ea799', '53b7453f-fa3a-4043-8b48-27dac977dad5', '83455a75-11d9-45b1-9895-2b79956dbb85', '2d9b4000-d170-46fc-b2ec-2cd51b4b5c98', '59a110d5-c798-4a53-95e7-32071788234e', '31ddbc73-cd8d-4577-abf2-336e0403de6f', '7d9d712e-3cfe-4332-baf6-33948ebd1aee', '9783373f-59eb-4b3c-b507-395fde8c01a3', '92fdf7c9-ac1e-46ad-8fdb-3d5e6c615dd7', '47397adc-c428-4106-bdb3-3eba079ec642', '4eafe0b7-5f2b-4214-8405-44756ee27cbd', '8efd9372-a2b1-4b00-abe5-463ada17f338', '63760f10-388d-4b93-8f4f-4833bc14defa', '0b523db7-d53d-468f-827b-4878dc4b969c', '35c98430-eeaf-4839-ab19-49056f4019c1', '01c356dd-b1ca-452e-82b5-4ccc1b8b317e', 'b84bef01-9504-477e-b188-4ebfa89f25ff', 'eef91176-ae3e-44fd-8a6c-4f596791131a', '4a28bffb-f46a-4bb7-904c-5235dc6c953c', '49e68ea1-8013-4c44-9c04-5582e2d0a3fd', '972d1dae-800a-4775-9056-5909f6130be4', 'fa66a8d1-98d1-434c-8120-8d5130da7abe', '61061fc1-77bb-4158-944c-8e6ed04870b0', '05bebb21-b4d9-48fd-8ac2-5f58a83cc7d5', '57e28816-de8b-41c5-ba50-5fcb82de3c64', '2e7f1dcd-3982-4dfd-ae64-6249b1e5bcfd', 'fff2b9ca-805a-4432-880c-62d15f661c7b', '0b8ac1b0-9f1a-4265-87a9-63de9e82bf7b', 'eb7443f7-1972-4c43-9ab1-67fb7cf4f8fd', '86d19484-92d7-4cf2-9761-680749afa84e', 'a684797d-c656-4cfe-802a-68cff68e0072', 'bcc22478-ecd3-45f5-9da2-696a70e0db81', '4d2e3ee8-a323-4d03-97fb-6d2c73e69598', '25a21e3b-32b5-4b4e-a258-71d23c90205f', '998c505b-460e-4fc4-9021-745696c47359', 'c7afc182-bfad-44be-a973-76640a31fefe', '1878eda9-74e3-4d7b-b899-7a366bd9d5a7', 'f891be3c-8e58-4820-a8e4-7c0543c2e056', '94ad817a-0ebf-4a0e-a235-87268fac41c8', '05055ad4-07b8-47b0-9894-8ab2ecc56466', '2fd65748-1902-426f-88c0-8d8f2e4991ca', '5c734b4f-7205-49db-b9c4-908014248b0c', 'f428b2c5-cb0b-4a05-b82b-92fe72006f43', '94c0a55b-a16e-4926-98ef-95056e262243', '2d034ebd-4f27-41ec-8dc8-96daad6147b8', 'eed36e5b-6277-4f20-9274-97bfdff2cd52', '7fdbe234-7cd0-476b-b481-9a2fcd077b30', '22b0cf7e-7426-41da-8c21-9ed11060f6c4', '4e865a3c-10ae-43b5-81eb-a7c6a52054f3', '9cd494a0-d2e3-4232-8e10-a88a9249db25', '0b41b372-6585-4ed2-8c1e-aa378c3450c0', '25cf8ee2-7c15-4c1e-b0fd-ac940248d761', 'aea83c05-fa74-4a93-9f08-ac97b91043d4', '00498472-2566-4bdf-bcf6-af40cc9300f1', 'feb4d67f-6cd7-414e-a6b4-b1e2710d4be0', 'd53868e6-cc95-481d-8d5f-b60118173c9d', '598328a0-d58d-48dd-a4b5-b60d27ff00f6', '4c61de5d-8824-4ca5-a0b7-bba1863fc15d', '06780dcb-d337-429e-8d20-beb420e03771', '2b103972-bafa-4649-92d8-c0865ebf9930', '15cce1ed-8ee8-4478-bdec-c134567a4938', 'b20385bd-3d7b-4ccd-9d43-c36ec3090857', 'c55d4aa6-0811-4e84-ba91-c3d86319502b', 'b44a588b-6afa-4596-8e6e-c6befcdaf39f', '9e4e852b-3505-440e-8dea-cb1f84c92443', 'eab68c7b-f883-409e-9d13-cf61c00b3b49', 'cef1e818-7ed6-4284-8cd7-cf769abc55c4', 'f2cd5974-db6a-4851-9b74-d1324f314ded', '9a402426-98b9-4e0b-8fad-d18936cfc7af', '4cf3ff68-5c06-4585-9ba9-d5ac3a4cf0a4', '6d48425b-7a8c-491a-be03-d8ef06ce9827', 'd8dd4608-6398-4155-a782-d8f9bf9a27f0', 'af3acd30-3f96-4fd8-a474-dffe151f0685', 'c6a4cdb2-3bb6-49d3-9468-de9b48817519', '1eeb54bf-bea4-46f3-aeb4-df2931071e09', 'e51c8f59-e0fa-407a-bdc0-df9450c00e3f', '62b7a0f9-2cdc-4985-8d95-df9b9ca27bae', '92b68f37-cd27-4b42-bb4d-e2dfe9b46042', '57947059-0f04-442c-8381-e56984237a68', '31f5d152-75e5-4489-9301-e5bc72cd528f', '342d33cc-62f2-4b2d-9988-e752e9bf16d1', '789e2901-99b4-46fc-b773-eb6420cd90bb', 'c7fb19cb-db45-4a9c-a102-eeb86c3c64bc', 'aaf385f5-e251-45c8-a2d0-eef8128dbcbb', 'f3aa48ef-5331-45f0-8011-f6a3d8dd184b', '6470a68f-3fcc-490b-b086-f8f9a8d04cb7', '3f4b6d20-8fa2-44d3-8435-f94987537e69', '626fdbc6-429a-4c3b-bc93-fc8063af48ab') Npgsql.PostgresException (0x80004005): 42703: column c.Ac does not exist
   at Npgsql.NpgsqlConnector.<>c__DisplayClass160_0.<<DoReadMessage>g__ReadMessageLong|0>d.MoveNext()
--- End of stack trace from previous location where exception was thrown ---
   at Npgsql.NpgsqlConnector.<>c__DisplayClass160_0.<<DoReadMessage>g__ReadMessageLong|0>d.MoveNext() in C:\projects\npgsql\src\Npgsql\NpgsqlConnector.cs:line 973
